Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,"Características reais da sala"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,07/11/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,24/10/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,17/10/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,10/10/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,03/10/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,26/09/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,19/09/2022,Sala de Aulas normal,Auditório Silva Leal,60,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LS, LS-PL",Teorias Sociológicas Contemporâneas,L6103TP03,"SB2, SB1",61,Seg,14:30:00,16:00:00,12/09/2022,Sala de Aulas normal,AA3.28,44,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Cognição e Emoção,00121PL01,MCEA1,33,Sex,18:00:00,20:00:00,25/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
MCE,Cognição e Emoção,00121PL01,MCEA1,33,Sex,20:00:00,22:00:00,04/11/2022,Sala Aulas Mestrado,AA3.26,30,"Sala/anfiteatro aulas, Horário sala visível portal público"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,23/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,16/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,09/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,02/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,26/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,19/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,12/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LGM,Marketing Intelligence,L5042TP01,GMKC1,26,Qua,09:30:00,11:00:00,14/09/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,06/12/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,29/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,22/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,15/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,08/11/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,25/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,18/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,11/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
CIESPP,Análise de Indicadores Estatísticos,00555TP02,CI-ESPP-2,56,Ter,20:30:00,22:30:00,04/10/2022,Laboratório de Informática,D1.01,35,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,05/12/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,28/11/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,21/11/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,14/11/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,07/11/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,31/10/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,24/10/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,17/10/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,10/10/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,03/10/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,26/09/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Seg,11:00:00,12:30:00,19/09/2022,Laboratório de Informática,D1.12,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,29/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,22/11/2022,Laboratório de Informática,D1.06,28,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,15/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,08/11/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,25/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,18/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,11/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,04/10/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,27/09/2022,Laboratório de Informática,D1.06,28,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,20/09/2022,Laboratório de Informática,D1.14,27,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Ter,14:30:00,16:00:00,13/09/2022,Laboratório de Informática,D1.04,23,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,02/12/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,25/11/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,18/11/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,11/11/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,04/11/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,28/10/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,21/10/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,14/10/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,07/10/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,30/09/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,23/09/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
LE,Econometria II,L0287TP02,EC2,32,Sex,11:00:00,12:30:00,16/09/2022,Laboratório de Informática,D1.11,22,"Horário sala visível portal público, Laboratório de Informática"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,05/12/2022,Sala/anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,28/11/2022,Sala de Aulas normal,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,21/11/2022,Sala de Aulas normal,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,14/11/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,07/11/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,31/10/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,24/10/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,17/10/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,10/10/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,03/10/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,26/09/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LE, LFC, LG, LGM, LGRH, LGIL",Contabilidade Financeira I,L0638T08,"FCA3, FCA2, FCA1",100,Seg,14:30:00,16:00:00,19/09/2022,Anfiteatro aulas,Auditório 0NE02-Caiano Pereira,89,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,05/12/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,28/11/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,21/11/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,14/11/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,07/11/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,31/10/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,24/10/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,17/10/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,10/10/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,03/10/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,26/09/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,19/09/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Seg,13:00:00,14:30:00,12/09/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Qua,13:00:00,14:30:00,30/11/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIECSH,"Israel/Palestina: História, Antropologia, Política",02056TP01,CI-ECSH 1,51,Qua,13:00:00,14:30:00,23/11/2022,Sala de Aulas normal,"2,00E+06",50,"Sala/anfiteatro aulas, Horário sala visível portal público"
